start_date,lowest_price,weekday
2019-06-16 07:30:00,66.75,sunday
2019-06-16 08:30:00,66.75,sunday
2019-06-16 09:30:00,85.1,sunday
2019-06-16 10:30:00,85.1,sunday
2019-06-16 12:30:00,75.4,sunday
2019-06-16 14:00:00,49.55,sunday
2019-06-16 14:30:00,49.55,sunday
2019-06-16 15:30:00,49.55,sunday
2019-06-16 16:00:00,78.8,sunday
2019-06-16 16:30:00,78.8,sunday
2019-06-16 17:00:00,78.8,sunday
2019-06-16 17:30:00,78.8,sunday
2019-06-16 18:00:00,78.8,sunday
2019-06-16 20:00:00,75.4,sunday
2019-06-16 20:30:00,75.4,sunday
2019-06-17 05:50:00,49.55,monday
2019-06-17 06:10:00,49.55,monday
2019-06-17 07:20:00,85.1,monday
2019-06-17 07:30:00,85.1,monday
2019-06-17 08:00:00,85.1,monday
2019-06-17 08:20:00,85.1,monday
2019-06-17 08:30:00,85.1,monday
2019-06-17 09:30:00,85.1,monday
2019-06-17 10:30:00,85.1,monday
2019-06-17 11:30:00,85.1,monday
2019-06-17 12:30:00,85.1,monday
2019-06-17 14:00:00,32.3,monday
2019-06-17 14:30:00,32.3,monday
2019-06-17 15:00:00,32.3,monday
2019-06-17 16:00:00,78.8,monday
2019-06-17 16:30:00,78.8,monday
2019-06-17 17:00:00,78.8,monday
2019-06-17 18:00:00,78.8,monday
2019-06-17 19:00:00,48.3,monday
2019-06-17 20:00:00,40.95,monday
2019-06-15 06:20:00,58.15,saturday
2019-06-15 07:30:00,66.75,saturday
2019-06-15 08:30:00,66.75,saturday
2019-06-15 09:30:00,85.1,saturday
2019-06-15 10:30:00,85.1,saturday
2019-06-15 12:30:00,85.1,saturday
2019-06-15 19:30:00,58.15,saturday
2019-06-15 20:30:00,58.15,saturday
2019-06-14 05:50:00,40.95,friday
2019-06-14 06:30:00,40.95,friday
2019-06-14 07:30:00,66.75,friday
2019-06-14 08:00:00,78.8,friday
2019-06-14 08:30:00,78.8,friday
2019-06-14 10:30:00,85.1,friday
2019-06-14 11:30:00,75.4,friday
2019-06-14 12:30:00,75.4,friday
2019-06-14 14:00:00,66.75,friday
2019-06-14 14:30:00,66.75,friday
2019-06-14 15:00:00,66.75,friday
2019-06-14 15:30:00,66.75,friday
2019-06-14 16:00:00,85.1,friday
2019-06-14 16:30:00,85.1,friday
2019-06-14 17:00:00,85.1,friday
2019-06-14 17:30:00,85.1,friday
2019-06-14 18:00:00,85.1,friday
2019-06-14 18:30:00,85.1,friday
2019-06-14 19:30:00,49.55,friday
2019-06-14 20:00:00,49.55,friday
2019-06-14 20:30:00,49.55,friday
2019-06-12 06:10:00,85.1,wednesday
2019-06-12 07:20:00,58.45,wednesday
2019-06-12 07:30:00,58.45,wednesday
2019-06-12 08:00:00,58.45,wednesday
2019-06-12 08:20:00,58.45,wednesday
2019-06-12 08:30:00,58.45,wednesday
2019-06-12 09:00:00,58.45,wednesday
2019-06-12 09:30:00,85.1,wednesday
2019-06-12 10:30:00,75.4,wednesday
2019-06-12 11:30:00,75.4,wednesday
2019-06-12 12:30:00,75.4,wednesday
2019-06-12 14:30:00,58.15,wednesday
2019-06-12 15:00:00,58.15,wednesday
2019-06-12 15:30:00,58.15,wednesday
2019-06-12 16:00:00,85.1,wednesday
2019-06-12 16:30:00,75.4,wednesday
2019-06-12 17:00:00,75.4,wednesday
2019-06-12 17:30:00,75.4,wednesday
2019-06-12 18:00:00,75.4,wednesday
2019-06-12 18:30:00,75.4,wednesday
2019-06-12 19:00:00,75.4,wednesday
2019-06-12 19:30:00,49.55,wednesday
2019-06-12 20:00:00,49.55,wednesday
2019-06-12 20:30:00,49.55,wednesday
2019-06-11 07:20:00,58.15,tuesday
2019-06-11 08:00:00,58.45,tuesday
2019-06-11 08:20:00,58.45,tuesday
2019-06-11 08:30:00,58.45,tuesday
2019-06-11 09:00:00,58.45,tuesday
2019-06-11 10:30:00,75.39,tuesday
2019-06-11 11:30:00,75.39,tuesday
2019-06-11 12:30:00,75.39,tuesday
2019-06-11 14:30:00,40.95,tuesday
2019-06-11 15:00:00,40.95,tuesday
2019-06-11 15:30:00,40.95,tuesday
2019-06-11 16:00:00,78.8,tuesday
2019-06-11 16:30:00,78.8,tuesday
2019-06-11 17:00:00,78.8,tuesday
2019-06-11 18:00:00,85.1,tuesday
2019-06-11 18:30:00,85.1,tuesday
2019-06-11 19:00:00,78.8,tuesday
2019-06-11 20:00:00,78.8,tuesday
2019-06-09 07:30:00,66.75,sunday
2019-06-09 08:30:00,66.75,sunday
2019-06-09 09:30:00,85.1,sunday
2019-06-09 10:30:00,85.1,sunday
2019-06-09 12:30:00,75.4,sunday
2019-06-09 14:00:00,49.55,sunday
2019-06-09 14:30:00,49.55,sunday
2019-06-09 15:30:00,49.55,sunday
2019-06-09 16:00:00,78.8,sunday
2019-06-09 16:30:00,78.8,sunday
2019-06-09 17:00:00,78.8,sunday
2019-06-09 18:00:00,78.8,sunday
2019-06-09 20:00:00,75.4,sunday
2019-06-09 20:30:00,75.4,sunday
2019-06-10 05:50:00,49.55,monday
2019-06-10 07:00:00,85.1,monday
2019-06-10 07:30:00,85.1,monday
2019-06-10 08:00:00,85.1,monday
2019-06-10 08:30:00,85.1,monday
2019-06-10 09:30:00,85.1,monday
2019-06-10 10:30:00,85.08,monday
2019-06-10 11:30:00,85.08,monday
2019-06-10 12:30:00,85.08,monday
2019-06-10 14:30:00,32.3,monday
2019-06-10 15:00:00,32.3,monday
2019-06-10 16:00:00,78.8,monday
2019-06-10 16:30:00,78.8,monday
2019-06-10 17:00:00,78.8,monday
2019-06-10 18:00:00,75.4,monday
2019-06-10 19:00:00,48.3,monday
2019-06-10 20:00:00,40.95,monday
2019-06-08 06:20:00,58.15,saturday
2019-06-08 07:30:00,66.75,saturday
2019-06-08 08:30:00,66.75,saturday
2019-06-08 09:30:00,85.1,saturday
2019-06-08 10:30:00,85.1,saturday
2019-06-08 12:30:00,85.1,saturday
2019-06-08 19:30:00,58.15,saturday
2019-06-08 20:30:00,58.15,saturday
2019-06-07 05:50:00,40.95,friday
2019-06-07 06:30:00,40.95,friday
2019-06-07 07:30:00,58.15,friday
2019-06-07 08:00:00,58.15,friday
2019-06-07 08:30:00,58.15,friday
2019-06-07 10:30:00,85.1,friday
2019-06-07 11:30:00,75.4,friday
2019-06-07 12:30:00,75.4,friday
2019-06-07 14:00:00,66.75,friday
2019-06-07 14:30:00,66.75,friday
2019-06-07 15:00:00,66.75,friday
2019-06-07 15:30:00,66.75,friday
2019-06-07 16:30:00,85.1,friday
2019-06-07 17:00:00,85.1,friday
2019-06-07 17:30:00,85.1,friday
2019-06-07 18:00:00,85.1,friday
2019-06-07 19:30:00,49.55,friday
2019-06-07 20:00:00,49.55,friday
2019-06-07 20:30:00,49.55,friday
2019-06-05 06:10:00,85.1,wednesday
2019-06-05 07:20:00,58.45,wednesday
2019-06-05 07:30:00,58.45,wednesday
2019-06-05 08:00:00,58.45,wednesday
2019-06-05 08:20:00,58.45,wednesday
2019-06-05 08:30:00,58.45,wednesday
2019-06-05 09:00:00,58.45,wednesday
2019-06-05 09:30:00,85.1,wednesday
2019-06-05 10:30:00,75.4,wednesday
2019-06-05 11:30:00,75.4,wednesday
2019-06-05 12:30:00,75.4,wednesday
2019-06-05 14:30:00,58.15,wednesday
2019-06-05 15:00:00,58.15,wednesday
2019-06-05 15:30:00,58.15,wednesday
2019-06-05 16:00:00,85.1,wednesday
2019-06-05 16:30:00,75.4,wednesday
2019-06-05 17:00:00,75.4,wednesday
2019-06-05 17:30:00,75.4,wednesday
2019-06-05 18:00:00,75.4,wednesday
2019-06-05 18:30:00,75.4,wednesday
2019-06-05 19:00:00,75.4,wednesday
2019-06-05 19:30:00,49.55,wednesday
2019-06-05 20:00:00,49.55,wednesday
2019-06-05 20:30:00,49.55,wednesday
2019-06-06 05:50:00,32.3,thursday
2019-06-06 06:10:00,32.3,thursday
2019-06-06 07:20:00,49.55,thursday
2019-06-06 08:00:00,58.45,thursday
2019-06-06 08:20:00,58.45,thursday
2019-06-06 08:30:00,78.8,thursday
2019-06-06 09:30:00,85.1,thursday
2019-06-06 10:30:00,66.75,thursday
2019-06-06 11:30:00,66.75,thursday
2019-06-06 12:30:00,66.75,thursday
2019-06-06 14:00:00,40.95,thursday
2019-06-06 14:30:00,40.95,thursday
2019-06-06 15:00:00,40.95,thursday
2019-06-06 15:30:00,40.95,thursday
2019-06-06 16:00:00,68.65,thursday
2019-06-06 16:30:00,85.1,thursday
2019-06-06 17:00:00,85.1,thursday
2019-06-06 17:30:00,85.1,thursday
2019-06-06 18:00:00,85.1,thursday
2019-06-06 18:30:00,85.1,thursday
2019-06-06 19:00:00,85.1,thursday
2019-06-06 19:30:00,66.75,thursday
2019-06-06 20:00:00,66.75,thursday
2019-06-06 20:30:00,66.75,thursday
2019-06-04 07:20:00,58.15,tuesday
2019-06-04 08:00:00,58.45,tuesday
2019-06-04 08:20:00,58.45,tuesday
2019-06-04 08:30:00,58.45,tuesday
2019-06-04 09:00:00,58.45,tuesday
2019-06-04 10:30:00,75.4,tuesday
2019-06-04 11:30:00,75.4,tuesday
2019-06-04 12:30:00,75.4,tuesday
2019-06-04 14:30:00,40.95,tuesday
2019-06-04 15:00:00,40.95,tuesday
2019-06-04 15:30:00,40.95,tuesday
2019-06-04 16:00:00,78.8,tuesday
2019-06-04 16:30:00,78.8,tuesday
2019-06-04 17:00:00,78.8,tuesday
2019-06-04 18:00:00,85.1,tuesday
2019-06-04 18:30:00,85.1,tuesday
2019-06-04 19:00:00,78.8,tuesday
2019-06-04 20:00:00,78.8,tuesday
2019-06-27 05:50:00,32.3,thursday
2019-06-27 06:10:00,32.3,thursday
2019-06-27 07:20:00,58.45,thursday
2019-06-27 08:00:00,58.45,thursday
2019-06-27 08:20:00,58.45,thursday
2019-06-27 08:30:00,78.8,thursday
2019-06-27 09:30:00,85.1,thursday
2019-06-27 10:30:00,66.75,thursday
2019-06-27 11:30:00,66.75,thursday
2019-06-27 12:30:00,66.75,thursday
2019-06-27 14:00:00,40.95,thursday
2019-06-27 14:30:00,40.95,thursday
2019-06-27 15:00:00,40.95,thursday
2019-06-27 15:30:00,40.95,thursday
2019-06-27 16:00:00,68.65,thursday
2019-06-27 16:30:00,85.1,thursday
2019-06-27 17:00:00,85.1,thursday
2019-06-27 17:30:00,85.1,thursday
2019-06-27 18:00:00,85.1,thursday
2019-06-27 18:30:00,85.1,thursday
2019-06-27 19:00:00,85.1,thursday
2019-06-27 19:30:00,66.75,thursday
2019-06-27 20:00:00,66.75,thursday
2019-06-27 20:30:00,66.75,thursday
2019-06-16 19:30:00,75.4,sunday
2019-06-13 05:50:00,32.3,thursday
2019-06-13 06:10:00,32.3,thursday
2019-06-13 07:20:00,49.55,thursday
2019-06-13 08:00:00,58.45,thursday
2019-06-13 08:20:00,58.45,thursday
2019-06-13 08:30:00,78.8,thursday
2019-06-13 09:30:00,85.1,thursday
2019-06-13 10:30:00,66.75,thursday
2019-06-13 11:30:00,66.75,thursday
2019-06-13 12:30:00,66.75,thursday
2019-06-13 14:00:00,40.95,thursday
2019-06-13 14:30:00,40.95,thursday
2019-06-13 15:00:00,40.95,thursday
2019-06-13 15:30:00,40.95,thursday
2019-06-13 16:00:00,68.65,thursday
2019-06-13 16:30:00,85.1,thursday
2019-06-13 17:00:00,85.1,thursday
2019-06-13 17:30:00,85.1,thursday
2019-06-13 18:00:00,85.1,thursday
2019-06-13 18:30:00,85.1,thursday
2019-06-13 19:00:00,85.1,thursday
2019-06-13 19:30:00,66.75,thursday
2019-06-13 20:00:00,66.75,thursday
2019-06-13 20:30:00,66.75,thursday
2019-06-03 05:50:00,49.55,monday
2019-06-03 06:10:00,49.55,monday
2019-06-03 07:20:00,85.1,monday
2019-06-03 07:30:00,85.08,monday
2019-06-03 08:00:00,85.08,monday
2019-06-03 08:20:00,85.08,monday
2019-06-03 08:30:00,85.08,monday
2019-06-03 09:30:00,85.08,monday
2019-06-03 10:30:00,85.08,monday
2019-06-03 11:30:00,85.1,monday
2019-06-03 12:30:00,85.1,monday
2019-06-03 14:00:00,32.3,monday
2019-06-03 14:30:00,32.3,monday
2019-06-03 15:00:00,32.3,monday
2019-06-03 16:00:00,78.8,monday
2019-06-03 16:30:00,78.8,monday
2019-06-03 17:00:00,78.8,monday
2019-06-03 18:00:00,78.8,monday
2019-06-03 19:00:00,48.3,monday
2019-06-03 20:00:00,40.95,monday
2019-06-09 06:20:00,40.95,sunday
2019-06-07 07:00:00,58.15,friday
2019-05-06 09:00:00,58.15,monday
2019-07-04 21:25:00,66.75,thursday
2019-06-30 21:25:00,75.4,sunday
2019-06-28 21:25:00,49.55,friday
2019-06-27 21:25:00,66.75,thursday
2019-06-23 21:25:00,75.4,sunday
2019-06-21 21:25:00,49.55,friday
2019-06-20 21:25:00,66.75,thursday
2019-06-16 11:30:00,75.4,sunday
2019-06-16 21:25:00,75.4,sunday
2019-06-14 21:25:00,49.55,friday
2019-06-13 21:25:00,66.75,thursday
2019-06-09 21:25:00,75.4,sunday
2019-06-07 21:25:00,49.55,friday
2019-06-06 21:25:00,66.75,thursday
2019-07-05 05:50:00,40.95,friday
2019-07-05 07:00:00,78.8,friday
2019-07-05 07:30:00,78.8,friday
2019-07-05 08:00:00,78.8,friday
2019-07-05 08:30:00,78.8,friday
2019-07-05 09:30:00,85.1,friday
2019-07-05 10:30:00,85.1,friday
2019-07-05 11:30:00,85.1,friday
2019-07-05 12:30:00,85.1,friday
2019-07-05 14:00:00,85.1,friday
2019-07-05 14:30:00,85.1,friday
2019-07-05 15:00:00,85.1,friday
2019-07-05 16:00:00,85.1,friday
2019-07-05 16:30:00,85.1,friday
2019-07-05 17:00:00,85.1,friday
2019-07-05 17:30:00,85.1,friday
2019-07-05 18:00:00,85.1,friday
2019-07-05 18:30:00,85.1,friday
2019-07-05 19:00:00,78.8,friday
2019-07-05 19:30:00,58.15,friday
2019-07-05 20:00:00,58.15,friday
2019-07-05 20:30:00,58.15,friday
2019-07-05 21:25:00,58.15,friday
2019-06-10 20:30:00,40.95,monday
2019-06-09 19:30:00,75.4,sunday
2019-06-07 19:00:00,85.1,friday
2019-06-03 07:00:00,85.1,monday
2019-05-26 08:30:00,66.75,sunday
2019-06-30 19:30:00,75.4,sunday
2019-06-24 20:30:00,40.95,monday
2019-06-23 06:20:00,40.95,sunday
2019-06-17 20:30:00,40.95,monday
2019-06-14 19:00:00,85.1,friday
2019-06-07 09:30:00,85.1,friday
2019-06-03 20:30:00,40.95,monday
2019-07-04 06:30:00,32.3,thursday
2019-06-28 09:30:00,85.1,friday
2019-06-21 19:00:00,85.1,friday
2019-06-30 06:20:00,40.95,sunday
2019-06-14 09:30:00,85.1,friday
2019-06-23 19:30:00,75.4,sunday
2019-06-16 18:30:00,75.4,sunday
2019-06-11 06:30:00,58.15,tuesday
2019-06-08 17:30:00,49.55,saturday
2019-05-17 09:30:00,75.4,friday
2019-06-06 06:30:00,32.3,thursday
2019-05-22 07:00:00,40.95,wednesday
2019-06-10 18:30:00,75.4,monday
2019-06-04 06:30:00,58.15,tuesday
2019-06-16 06:20:00,49.55,sunday
2019-05-23 15:30:00,66.75,thursday
2019-06-21 09:30:00,85.1,friday
2019-07-06 06:20:00,32.3,saturday
2019-07-06 07:30:00,58.15,saturday
2019-07-06 08:30:00,58.15,saturday
2019-07-06 09:30:00,66.75,saturday
2019-07-06 10:30:00,85.1,saturday
2019-07-06 12:30:00,85.1,saturday
2019-07-06 15:30:00,66.75,saturday
2019-07-06 19:30:00,32.3,saturday
2019-06-08 11:30:00,85.1,saturday
2019-06-20 06:30:00,32.3,thursday
2019-05-27 18:30:00,49.55,monday
2019-07-01 20:30:00,58.15,monday
2019-06-29 17:30:00,49.55,saturday
2019-06-22 17:30:00,49.55,saturday
2019-06-08 16:30:00,49.55,saturday
2019-05-25 16:30:00,66.75,saturday
2019-06-29 11:30:00,85.1,saturday
2019-06-09 11:30:00,75.4,sunday
2019-05-08 05:50:00,49.55,wednesday
2019-07-07 07:30:00,58.15,sunday
2019-07-07 08:30:00,58.15,sunday
2019-07-07 09:30:00,75.4,sunday
2019-07-07 10:30:00,75.4,sunday
2019-07-07 12:30:00,75.4,sunday
2019-07-07 14:00:00,100.4,sunday
2019-07-07 16:00:00,88.95,sunday
2019-07-07 17:00:00,88.95,sunday
2019-07-07 18:00:00,88.95,sunday
2019-07-07 20:00:00,100.4,sunday
2019-07-07 21:25:00,75.4,sunday
2019-05-21 17:00:00,78.8,tuesday
2019-07-02 06:30:00,58.15,tuesday
2019-06-22 18:30:00,49.55,saturday
2019-05-28 07:00:00,66.75,tuesday
2019-06-15 11:30:00,85.1,saturday
2019-06-15 17:30:00,58.15,saturday
2019-05-16 07:00:00,49.55,thursday
2019-06-13 06:30:00,32.3,thursday
2019-06-08 15:30:00,75.4,saturday
2019-06-30 19:00:00,75.4,sunday
2019-06-09 19:00:00,75.4,sunday
2019-06-04 17:30:00,85.1,tuesday
2019-07-06 17:30:00,40.95,saturday
2019-05-03 11:30:00,75.4,friday
2019-05-06 14:30:00,75.4,monday
2019-05-07 16:00:00,66.75,tuesday
2019-05-10 17:30:00,75.4,friday
2019-05-12 14:30:00,85.1,sunday
2019-04-14 14:30:00,85.1,sunday
2019-04-18 06:30:00,66.75,thursday
2019-04-18 08:00:00,78.8,thursday
2019-04-18 14:00:00,85.1,thursday
2019-04-18 17:30:00,75.4,thursday
2019-04-18 19:30:00,85.1,thursday
2019-04-18 20:30:00,66.75,thursday
2019-05-22 15:30:00,66.75,wednesday
2019-04-22 06:30:00,66.75,monday
2019-04-22 08:00:00,75.4,monday
2019-04-27 10:30:00,58.15,saturday
2019-04-27 15:30:00,58.15,saturday
2019-04-20 06:20:00,66.75,saturday
2019-04-20 10:30:00,75.4,saturday
2019-04-20 15:30:00,40.95,saturday
2019-04-20 20:30:00,66.75,saturday
2019-05-21 18:30:00,68.65,tuesday
2019-04-24 06:30:00,49.55,wednesday
2019-04-24 07:00:00,49.55,wednesday
2019-04-24 08:20:00,66.75,wednesday
2019-04-24 08:30:00,66.75,wednesday
2019-04-24 09:30:00,66.75,wednesday
2019-04-24 10:30:00,85.1,wednesday
2019-04-24 14:30:00,68.65,wednesday
2019-04-24 19:30:00,75.4,wednesday
2019-04-24 20:00:00,75.4,wednesday
2019-05-19 12:30:00,85.1,sunday
2019-04-30 16:00:00,78.8,tuesday
2019-04-30 19:30:00,66.75,tuesday
2019-04-15 05:50:00,66.75,monday
2019-04-15 06:10:00,66.75,monday
2019-04-15 07:00:00,75.4,monday
2019-04-15 08:00:00,100.4,monday
2019-04-15 14:00:00,100.4,monday
2019-04-15 17:30:00,75.4,monday
2019-04-15 19:30:00,75.4,monday
2019-04-15 20:30:00,66.75,monday
2019-04-25 07:00:00,58.15,thursday
2019-04-25 10:30:00,58.15,thursday
2019-04-25 14:30:00,66.75,thursday
2019-04-25 20:00:00,66.75,thursday
2019-04-25 21:25:00,75.4,thursday
2019-04-28 19:30:00,78.8,sunday
2019-05-31 16:00:00,100.4,friday
2019-04-13 12:30:00,75.4,saturday
2019-04-19 05:50:00,58.15,friday
2019-04-19 07:00:00,68.65,friday
2019-04-19 09:30:00,75.4,friday
2019-04-19 15:30:00,66.75,friday
2019-04-19 17:30:00,75.4,friday
2019-04-19 18:30:00,75.4,friday
2019-05-20 09:30:00,75.4,monday
2019-05-20 15:30:00,75.39,monday
2019-05-20 16:30:00,85.1,monday
2019-04-21 06:20:00,66.75,sunday
2019-04-21 09:30:00,75.4,sunday
2019-05-10 11:30:00,66.75,friday
2019-04-12 05:50:00,85.1,friday
2019-04-12 08:30:00,85.1,friday
2019-04-12 18:30:00,85.1,friday
2019-04-16 06:10:00,58.15,tuesday
2019-04-16 06:30:00,58.15,tuesday
2019-04-16 07:00:00,58.15,tuesday
2019-04-16 07:30:00,58.15,tuesday
2019-04-16 09:30:00,85.1,tuesday
2019-04-16 14:00:00,100.4,tuesday
2019-04-16 17:30:00,75.4,tuesday
2019-04-16 19:00:00,78.8,tuesday
2019-04-16 20:30:00,49.55,tuesday
2019-04-23 06:30:00,66.75,tuesday
2019-04-23 08:00:00,66.75,tuesday
2019-04-23 08:30:00,66.75,tuesday
2019-04-17 06:10:00,68.65,wednesday
2019-04-17 06:30:00,68.65,wednesday
2019-04-17 07:00:00,68.65,wednesday
2019-04-17 07:30:00,68.65,wednesday
2019-04-17 08:00:00,68.65,wednesday
2019-04-17 08:30:00,75.4,wednesday
2019-04-17 10:30:00,75.4,wednesday
2019-04-17 16:00:00,88.95,wednesday
2019-05-24 15:00:00,68.65,friday
2019-04-26 07:00:00,58.15,friday
2019-04-26 08:00:00,49.55,friday
2019-04-26 17:30:00,58.15,friday
2019-04-26 18:30:00,58.15,friday
2019-04-26 20:00:00,88.95,friday
2019-05-26 18:00:00,100.4,sunday
2019-05-27 07:20:00,85.08,monday
2019-05-27 11:30:00,75.4,monday
2019-04-29 08:30:00,85.1,monday
2019-04-29 09:30:00,75.4,monday
2019-05-29 18:30:00,66.75,wednesday
2019-05-30 18:30:00,75.4,thursday
2019-04-25 19:30:00,66.75,thursday
2019-04-12 08:00:00,85.1,friday
2019-04-12 18:00:00,85.1,friday
2019-04-14 09:30:00,75.4,sunday
2019-05-10 10:30:00,58.15,friday
2019-04-18 21:25:00,66.75,thursday
2019-04-17 18:00:00,78.8,wednesday
2019-04-16 21:25:00,49.55,tuesday
2019-04-15 21:25:00,66.75,monday
2019-04-25 15:30:00,66.75,thursday
2019-04-14 20:30:00,66.75,sunday
2019-04-25 19:00:00,66.75,thursday
2019-04-26 16:00:00,78.8,friday
2019-04-21 21:25:00,75.4,sunday
2019-04-17 21:25:00,75.4,wednesday
2019-04-23 09:00:00,66.75,tuesday
2019-04-18 07:00:00,75.4,thursday
2019-04-18 18:30:00,75.4,thursday
2019-04-17 11:30:00,75.4,wednesday
2019-04-23 07:00:00,66.75,tuesday
2019-04-30 18:30:00,78.8,tuesday
2019-04-20 11:30:00,75.4,saturday
2019-04-18 05:50:00,66.75,thursday
2019-04-18 14:30:00,85.1,thursday
2019-04-18 16:30:00,75.4,thursday
2019-04-18 19:00:00,85.1,thursday
